BA算法第1次运行
代数	时间	最优值			最佳适应度
2	1.100e-02	1.022280351290988e-02	-1.022280351290988e-02
3	1.100e-02	1.022280351290988e-02	-1.022280351290988e-02
4	1.100e-02	1.022280351290988e-02	-1.022280351290988e-02
5	1.100e-02	1.022280351290988e-02	-1.022280351290988e-02
6	1.100e-02	1.022280351290988e-02	-1.022280351290988e-02
7	1.100e-02	1.022280351290988e-02	-1.022280351290988e-02
8	1.100e-02	1.022280351290988e-02	-1.022280351290988e-02
9	1.100e-02	1.022280351290988e-02	-1.022280351290988e-02
10	1.100e-02	1.022280351290988e-02	-1.022280351290988e-02
11	2.100e-02	1.022280351290988e-02	-1.022280351290988e-02
12	2.100e-02	1.022280351290988e-02	-1.022280351290988e-02
13	2.100e-02	1.022280351290988e-02	-1.022280351290988e-02
14	2.100e-02	1.022280351290988e-02	-1.022280351290988e-02
15	2.100e-02	1.022280351290988e-02	-1.022280351290988e-02
16	2.100e-02	1.022280351290988e-02	-1.022280351290988e-02
17	2.100e-02	1.022280351290988e-02	-1.022280351290988e-02
18	2.100e-02	1.022280351290988e-02	-1.022280351290988e-02
19	2.100e-02	1.022280351290988e-02	-1.022280351290988e-02
20	2.100e-02	1.022280351290988e-02	-1.022280351290988e-02
21	2.100e-02	1.022280351290988e-02	-1.022280351290988e-02
22	2.100e-02	1.022280351290988e-02	-1.022280351290988e-02
23	2.100e-02	1.022280351290988e-02	-1.022280351290988e-02
24	2.100e-02	1.022280351290988e-02	-1.022280351290988e-02
25	2.100e-02	1.022280351290988e-02	-1.022280351290988e-02
26	2.100e-02	1.022280351290988e-02	-1.022280351290988e-02
27	2.100e-02	1.022280351290988e-02	-1.022280351290988e-02
28	2.100e-02	1.022280351290988e-02	-1.022280351290988e-02
29	3.100e-02	1.022280351290988e-02	-1.022280351290988e-02
30	3.100e-02	1.022280351290988e-02	-1.022280351290988e-02
31	3.100e-02	1.022280351290988e-02	-1.022280351290988e-02
32	3.100e-02	1.022280351290988e-02	-1.022280351290988e-02
33	3.100e-02	1.022280351290988e-02	-1.022280351290988e-02
34	3.100e-02	1.022280351290988e-02	-1.022280351290988e-02
35	3.100e-02	1.022280351290988e-02	-1.022280351290988e-02
36	3.100e-02	1.022280351290988e-02	-1.022280351290988e-02
37	3.100e-02	1.022280351290988e-02	-1.022280351290988e-02
38	3.100e-02	1.022280351290988e-02	-1.022280351290988e-02
39	3.100e-02	1.022280351290988e-02	-1.022280351290988e-02
40	4.100e-02	1.022280351290988e-02	-1.022280351290988e-02
41	4.100e-02	1.022280351290988e-02	-1.022280351290988e-02
42	4.100e-02	1.022280351290988e-02	-1.022280351290988e-02
43	4.100e-02	1.022280351290988e-02	-1.022280351290988e-02
44	4.100e-02	1.022280351290988e-02	-1.022280351290988e-02
45	4.100e-02	1.022280351290988e-02	-1.022280351290988e-02
46	4.100e-02	1.022280351290988e-02	-1.022280351290988e-02
47	4.100e-02	1.022280351290988e-02	-1.022280351290988e-02
48	4.100e-02	1.022280351290988e-02	-1.022280351290988e-02
49	4.100e-02	1.022280351290988e-02	-1.022280351290988e-02
50	5.100e-02	1.022280351290988e-02	-1.022280351290988e-02
51	5.100e-02	1.022280351290988e-02	-1.022280351290988e-02
52	5.100e-02	1.022280351290988e-02	-1.022280351290988e-02
53	5.100e-02	1.022280351290988e-02	-1.022280351290988e-02
54	5.100e-02	1.022280351290988e-02	-1.022280351290988e-02
55	5.100e-02	1.022280351290988e-02	-1.022280351290988e-02
56	5.100e-02	1.022280351290988e-02	-1.022280351290988e-02
57	5.100e-02	1.022280351290988e-02	-1.022280351290988e-02
58	5.100e-02	1.022280351290988e-02	-1.022280351290988e-02
59	5.100e-02	1.022280351290988e-02	-1.022280351290988e-02
60	5.100e-02	1.022280351290988e-02	-1.022280351290988e-02
61	5.100e-02	1.022280351290988e-02	-1.022280351290988e-02
62	5.100e-02	1.022280351290988e-02	-1.022280351290988e-02
63	5.100e-02	1.022280351290988e-02	-1.022280351290988e-02
64	5.100e-02	1.022280351290988e-02	-1.022280351290988e-02
65	5.100e-02	1.022280351290988e-02	-1.022280351290988e-02
66	5.100e-02	1.022280351290988e-02	-1.022280351290988e-02
67	5.100e-02	1.022280351290988e-02	-1.022280351290988e-02
68	5.100e-02	1.022280351290988e-02	-1.022280351290988e-02
69	5.100e-02	1.022280351290988e-02	-1.022280351290988e-02
70	5.100e-02	1.022280351290988e-02	-1.022280351290988e-02
71	6.100e-02	1.022280351290988e-02	-1.022280351290988e-02
72	6.100e-02	1.022280351290988e-02	-1.022280351290988e-02
73	6.100e-02	1.022280351290988e-02	-1.022280351290988e-02
74	6.100e-02	1.022280351290988e-02	-1.022280351290988e-02
75	6.100e-02	1.022280351290988e-02	-1.022280351290988e-02
76	6.100e-02	1.022280351290988e-02	-1.022280351290988e-02
77	6.100e-02	1.022280351290988e-02	-1.022280351290988e-02
78	6.100e-02	1.022280351290988e-02	-1.022280351290988e-02
79	6.100e-02	1.022280351290988e-02	-1.022280351290988e-02
80	6.100e-02	1.022280351290988e-02	-1.022280351290988e-02
81	6.100e-02	1.022280351290988e-02	-1.022280351290988e-02
82	6.100e-02	1.022280351290988e-02	-1.022280351290988e-02
83	6.100e-02	1.022280351290988e-02	-1.022280351290988e-02
84	6.100e-02	1.022280351290988e-02	-1.022280351290988e-02
85	6.100e-02	1.022280351290988e-02	-1.022280351290988e-02
86	6.100e-02	1.022280351290988e-02	-1.022280351290988e-02
87	7.100e-02	1.022280351290988e-02	-1.022280351290988e-02
88	7.100e-02	1.022280351290988e-02	-1.022280351290988e-02
89	7.100e-02	1.022280351290988e-02	-1.022280351290988e-02
90	7.100e-02	1.022280351290988e-02	-1.022280351290988e-02
91	7.100e-02	1.022280351290988e-02	-1.022280351290988e-02
92	7.100e-02	1.022280351290988e-02	-1.022280351290988e-02
93	7.100e-02	1.022280351290988e-02	-1.022280351290988e-02
94	7.100e-02	1.022280351290988e-02	-1.022280351290988e-02
95	7.100e-02	1.022280351290988e-02	-1.022280351290988e-02
96	7.100e-02	1.022280351290988e-02	-1.022280351290988e-02
97	7.100e-02	1.022280351290988e-02	-1.022280351290988e-02
98	7.100e-02	1.022280351290988e-02	-1.022280351290988e-02
99	7.100e-02	1.022280351290988e-02	-1.022280351290988e-02
100	7.100e-02	1.022280351290988e-02	-1.022280351290988e-02
101	8.100e-02	1.022280351290988e-02	-1.022280351290988e-02
102	8.100e-02	1.022280351290988e-02	-1.022280351290988e-02
103	8.100e-02	1.022280351290988e-02	-1.022280351290988e-02
104	8.100e-02	1.022280351290988e-02	-1.022280351290988e-02
105	8.100e-02	1.022280351290988e-02	-1.022280351290988e-02
106	8.100e-02	1.022280351290988e-02	-1.022280351290988e-02
107	8.100e-02	1.022280351290988e-02	-1.022280351290988e-02
108	8.100e-02	1.022280351290988e-02	-1.022280351290988e-02
109	8.100e-02	1.022280351290988e-02	-1.022280351290988e-02
110	8.100e-02	1.022280351290988e-02	-1.022280351290988e-02
111	8.100e-02	1.022280351290988e-02	-1.022280351290988e-02
112	9.100e-02	1.022280351290988e-02	-1.022280351290988e-02
113	9.100e-02	1.022280351290988e-02	-1.022280351290988e-02
114	9.100e-02	1.022280351290988e-02	-1.022280351290988e-02
115	9.100e-02	1.022280351290988e-02	-1.022280351290988e-02
116	9.100e-02	1.022280351290988e-02	-1.022280351290988e-02
117	9.100e-02	1.022280351290988e-02	-1.022280351290988e-02
118	9.100e-02	1.022280351290988e-02	-1.022280351290988e-02
119	9.100e-02	1.022280351290988e-02	-1.022280351290988e-02
120	9.100e-02	1.022280351290988e-02	-1.022280351290988e-02
121	9.100e-02	1.022280351290988e-02	-1.022280351290988e-02
122	9.100e-02	1.022280351290988e-02	-1.022280351290988e-02
123	1.010e-01	1.022280351290988e-02	-1.022280351290988e-02
124	1.010e-01	1.022280351290988e-02	-1.022280351290988e-02
125	1.010e-01	1.022280351290988e-02	-1.022280351290988e-02
126	1.010e-01	1.022280351290988e-02	-1.022280351290988e-02
